SHIPPING_LOCATION,DEPARTMENT,CATEGORY,SUBCATEGORY,BREADCRUMBS,SKU,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRICE_CURRENT,PRODUCT_SIZE,PROMOTION,RunDate,Month,Season,IsWinter,IsSummer,IsIceCream,Price_Change,Days_Since_Last_Price_Update,Price_Retail_Log,Price_Current_Log,Product_Length,IsHighPrice,Predicted_Price,Adjusted_Price
79936,Deli,Cheese,,Deli/Cheese,737756425,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.5794647187573876,8,Regular,2022-07-28,7,Summer,0,1,0,0.0,0.0,1.501852701754163,1.501852701754163,26,0,3.5000735392161566,3.5000735392161566
90001,Bakery,Pastries,,Bakery/Pastries,962771618,https://www.walmart.com/ip/Cinnamon-Rolls,"Pillsbury Cinnamon Rolls, 8 Oz",Pillsbury,3.49,3.352714054851894,8,Regular,2022-12-23,12,Winter,1,0,0,0.0,0.0,1.501852701754163,1.501852701754163,30,0,3.5000735392161566,3.5000735392161566
30301,Bakery,Pastries,,Bakery/Pastries,963767034,https://www.walmart.com/ip/Cinnamon-Rolls,"Pillsbury Cinnamon Rolls, 8 Oz",Pillsbury,3.49,3.5251479900352205,8,Regular,2022-09-27,9,Fall,0,0,0,0.0,0.0,1.501852701754163,1.501852701754163,30,0,3.5000735392161566,3.5000735392161566
10001,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,346355508,https://www.walmart.com/ip/Frozen-Burritos,"El Monterey Frozen Burritos, 10 Pack",El Monterey,7.49,7.292177475062519,10,Regular,2022-06-13,6,Summer,0,1,0,0.0,0.0,2.138889000323256,2.138889000323256,36,1,7.3254025293094545,7.3254025293094545
79936,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,239827733,https://www.walmart.com/ip/Sunflower-Seeds,"David Sunflower Seeds, 8 Oz",David,3.49,3.4946934902060374,8,Regular,2022-06-16,6,Summer,0,1,0,0.0,0.0,1.501852701754163,1.501852701754163,27,0,3.5000735392161566,3.5000735392161566
79936,Snacks,Chips,,Snacks/Chips,658675371,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.679776701674598,10,Regular,2022-09-21,9,Fall,0,0,0,0.0,0.0,1.501852701754163,1.501852701754163,30,0,3.5000735392161566,3.5000735392161566
79936,Beverages,Soda,,Beverages/Soda,885622627,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.8952107282731014,2,Regular,2022-05-21,5,Spring,0,0,0,0.0,0.0,1.095273387402595,1.095273387402595,27,0,1.9838767648863906,1.9838767648863906
10001,Deli,Cheese,,Deli/Cheese,907876106,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.406567695450842,8,Regular,2022-10-12,10,Fall,0,0,0,0.0,0.0,1.501852701754163,1.501852701754163,26,0,3.5000735392161566,3.5000735392161566
30301,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,359635961,https://www.walmart.com/ip/Frozen-Burritos,"El Monterey Frozen Burritos, 10 Pack",El Monterey,7.49,7.566402978157286,10,Regular,2022-06-28,6,Summer,0,1,0,0.0,0.0,2.138889000323256,2.138889000323256,36,1,7.3254025293094545,7.3254025293094545
30301,Bakery,Pastries,,Bakery/Pastries,860787136,https://www.walmart.com/ip/Danish-Pastry,"Entenmann's Danish Pastry, 12 Oz",Entenmann's,4.99,4.835719848479036,12,Regular,2022-01-21,1,Winter,1,0,0,0.0,0.0,1.7900914121273581,1.7900914121273581,32,1,4.9978058174864675,4.9978058174864675
30301,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",671982491,https://www.walmart.com/ip/Roasted-Red-Pepper-Hummus,"Marketside Roasted Red Pepper Hummus, 10 Oz",Marketside,2.67,2.6067244970114962,10,Regular,2022-04-09,4,Spring,0,0,0,0.0,0.0,1.3001916620664788,1.3001916620664788,43,0,2.6714230092452333,2.6714230092452333
90001,Snacks,Cookies,,Snacks/Cookies,993128326,https://www.walmart.com/ip/Chocolate-Chip-Cookies,"Chips Ahoy Chocolate Chip Cookies, 13 Oz",Chips Ahoy,4.29,4.349644113758175,13,Regular,2022-02-26,2,Winter,1,0,0,0.0,0.0,1.665818245870208,1.665818245870208,40,1,4.151347281544071,4.151347281544071
10001,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,153779977,https://www.walmart.com/ip/Mixed-Vegetables,"Birds Eye Mixed Vegetables, 16 Oz",Birds Eye,2.49,2.42657141523106,16,Regular,2022-12-13,12,Winter,1,0,0,0.0,0.0,1.2499017362143359,1.2499017362143359,33,0,2.485406123329126,2.485406123329126
60601,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,414263730,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,6.966403001278903,48,Winter Discount,2022-01-01,1,Winter,1,0,1,0.0,0.0,2.0781907597781832,2.0781907597781832,34,1,6.982086019661964,6.283877417695768
30301,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,201453635,https://www.walmart.com/ip/Almonds,"Blue Diamond Almonds, 6 Oz",Blue Diamond,5.99,6.064418571031504,6,Regular,2022-03-21,3,Spring,0,0,0,0.0,0.0,1.944480556245719,1.944480556245719,26,1,5.999656172492293,5.999656172492293
30301,Beverages,Soda,,Beverages/Soda,175095266,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,2.032154608353656,2,Regular,2022-05-22,5,Spring,0,0,0,0.0,0.0,1.095273387402595,1.095273387402595,27,0,1.9838767648863906,1.9838767648863906
10001,Bakery,Bread,,Bakery/Bread,402443864,https://www.walmart.com/ip/Whole-Wheat-Bread,"Arnold Whole Wheat Bread, 20 Oz",Arnold,2.99,3.0166818396295403,20,Regular,2022-03-06,3,Spring,0,0,0,0.0,0.0,1.3837912309017721,1.3837912309017721,31,0,2.981544467359145,2.981544467359145
30301,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,953606579,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,6.956087772072997,48,Regular,2022-11-03,11,Fall,0,0,1,0.0,0.0,2.0781907597781832,2.0781907597781832,34,1,6.982086019661964,6.982086019661964
30301,Beverages,Water,,Beverages/Water,959007461,https://www.walmart.com/ip/Spring-Water,"Poland Spring Spring Water, 24 Pack",Poland Spring,4.99,5.027006111526895,24,Regular,2022-04-19,4,Spring,0,0,0,0.0,0.0,1.7900914121273581,1.7900914121273581,35,1,4.9978058174864675,4.9978058174864675
10001,Deli,Prepared Meals,,Deli/Prepared Meals,640242576,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.977626731990025,12,Regular,2022-02-04,2,Winter,1,0,0,0.0,0.0,1.7900914121273581,1.7900914121273581,33,1,4.9978058174864675,4.9978058174864675
79936,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,429936258,https://www.walmart.com/ip/Frozen-Burritos,"El Monterey Frozen Burritos, 10 Pack",El Monterey,7.49,7.5357805609925785,10,Regular,2022-12-16,12,Winter,1,0,0,0.0,0.0,2.138889000323256,2.138889000323256,36,1,7.3254025293094545,7.3254025293094545
60601,Bakery,Cakes,,Bakery/Cakes,102556589,https://www.walmart.com/ip/Vanilla-Cake,"Duncan Hines Vanilla Cake, 15 Oz",Duncan Hines,5.99,5.940306797488202,15,Regular,2022-07-25,7,Summer,0,1,0,0.0,0.0,1.944480556245719,1.944480556245719,32,1,5.999656172492293,5.999656172492293
10001,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,231676331,https://www.walmart.com/ip/Vanilla-Ice-Cream,"Haagen-Dazs Vanilla Ice Cream, 14 Oz",Haagen-Dazs,4.99,4.971743102562046,14,Winter Discount,2022-01-08,1,Winter,1,0,1,0.0,0.0,1.7900914121273581,1.7900914121273581,36,1,4.9978058174864675,4.4980252357378205
10001,Snacks,Chips,,Snacks/Chips,178487126,https://www.walmart.com/ip/Potato-Chips,"Lay's Potato Chips, 8 Oz",Lay's,2.99,2.891004220744799,8,Regular,2022-03-23,3,Spring,0,0,0,0.0,0.0,1.3837912309017721,1.3837912309017721,24,0,2.981544467359145,2.981544467359145
30301,Beverages,Water,,Beverages/Water,708557354,https://www.walmart.com/ip/Spring-Water,"Poland Spring Spring Water, 24 Pack",Poland Spring,4.99,4.986499238999377,24,Regular,2022-04-29,4,Spring,0,0,0,0.0,0.0,1.7900914121273581,1.7900914121273581,35,1,4.9978058174864675,4.9978058174864675
30301,Deli,Cheese,,Deli/Cheese,114932300,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.4088999136371156,8,Regular,2022-02-05,2,Winter,1,0,0,0.0,0.0,1.501852701754163,1.501852701754163,26,0,3.5000735392161566,3.5000735392161566
60601,Snacks,Cookies,,Snacks/Cookies,419581708,https://www.walmart.com/ip/Chocolate-Chip-Cookies,"Chips Ahoy Chocolate Chip Cookies, 13 Oz",Chips Ahoy,4.29,4.178595354983801,13,Regular,2022-11-08,11,Fall,0,0,0,0.0,0.0,1.665818245870208,1.665818245870208,40,1,4.151347281544071,4.151347281544071
30301,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,388456926,https://www.walmart.com/ip/Sunflower-Seeds,"David Sunflower Seeds, 8 Oz",David,3.49,3.5158661147855392,8,Regular,2022-05-25,5,Spring,0,0,0,0.0,0.0,1.501852701754163,1.501852701754163,27,0,3.5000735392161566,3.5000735392161566
30301,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,952075779,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,7.011273977585766,48,Winter Discount,2022-12-09,12,Winter,1,0,1,0.0,0.0,2.0781907597781832,2.0781907597781832,34,1,6.982086019661964,6.283877417695768
90001,Deli,Cheese,,Deli/Cheese,642970796,https://www.walmart.com/ip/Mozzarella-Cheese,"Sargento Mozzarella Cheese, 8 Oz",Sargento,3.49,3.5682873734948575,8,Regular,2022-02-14,2,Winter,1,0,0,0.0,0.0,1.501852701754163,1.501852701754163,32,0,3.5000735392161566,3.5000735392161566
10001,Bakery,Pastries,,Bakery/Pastries,219095531,https://www.walmart.com/ip/Danish-Pastry,"Entenmann's Danish Pastry, 12 Oz",Entenmann's,4.99,4.94688744304249,12,Regular,2022-12-21,12,Winter,1,0,0,0.0,0.0,1.7900914121273581,1.7900914121273581,32,1,4.9978058174864675,4.9978058174864675
10001,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,230760849,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.5308052846836757,16,Regular,2022-11-21,11,Fall,0,0,0,0.0,0.0,1.2499017362143359,1.2499017362143359,26,0,2.485406123329126,2.485406123329126
90001,Beverages,Soda,,Beverages/Soda,978536519,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,2.0450797572273665,2,Regular,2022-02-10,2,Winter,1,0,0,0.0,0.0,1.095273387402595,1.095273387402595,27,0,1.9838767648863906,1.9838767648863906
79936,Beverages,Juice,,Beverages/Juice,644740980,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.5344773807831595,64,Regular,2022-01-02,1,Winter,1,0,0,0.0,0.0,1.501852701754163,1.501852701754163,25,0,3.5000735392161566,3.5000735392161566
10001,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,470766540,https://www.walmart.com/ip/Vanilla-Ice-Cream,"Haagen-Dazs Vanilla Ice Cream, 14 Oz",Haagen-Dazs,4.99,4.907434631719786,14,Winter Discount,2022-02-04,2,Winter,1,0,1,0.0,0.0,1.7900914121273581,1.7900914121273581,36,1,4.9978058174864675,4.4980252357378205
60601,Deli,Prepared Meals,,Deli/Prepared Meals,183853211,https://www.walmart.com/ip/Chicken-Alfredo,"Stouffer's Chicken Alfredo, 12 Oz",Stouffer's,4.99,5.004936348227119,12,Regular,2022-07-16,7,Summer,0,1,0,0.0,0.0,1.7900914121273581,1.7900914121273581,33,1,4.9978058174864675,4.9978058174864675
79936,Bakery,Cakes,,Bakery/Cakes,228334901,https://www.walmart.com/ip/Chocolate-Cake,"Betty Crocker Chocolate Cake, 15 Oz",Betty Crocker,5.99,6.0264140296054665,15,Regular,2022-11-06,11,Fall,0,0,0,0.0,0.0,1.944480556245719,1.944480556245719,35,1,5.999656172492293,5.999656172492293
79936,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,664660132,https://www.walmart.com/ip/Frozen-Pizza,"DiGiorno Frozen Pizza, 30 Oz",DiGiorno,6.99,6.990717846690794,30,Regular,2022-04-17,4,Spring,0,0,0,0.0,0.0,2.0781907597781832,2.0781907597781832,28,1,6.982086019661964,6.982086019661964
10001,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,764257388,https://www.walmart.com/ip/Mixed-Vegetables,"Birds Eye Mixed Vegetables, 16 Oz",Birds Eye,2.49,2.281352234162892,16,Regular,2022-09-13,9,Fall,0,0,0,0.0,0.0,1.2499017362143359,1.2499017362143359,33,0,2.485406123329126,2.485406123329126
30301,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,913188162,https://www.walmart.com/ip/Frozen-Pizza,"DiGiorno Frozen Pizza, 30 Oz",DiGiorno,6.99,7.006048962397348,30,Regular,2022-09-25,9,Fall,0,0,0,0.0,0.0,2.0781907597781832,2.0781907597781832,28,1,6.982086019661964,6.982086019661964
30301,Snacks,Chips,,Snacks/Chips,605705020,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.7112531039397245,10,Regular,2022-03-24,3,Spring,0,0,0,0.0,0.0,1.501852701754163,1.501852701754163,30,0,3.5000735392161566,3.5000735392161566
90001,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,777149332,https://www.walmart.com/ip/Vanilla-Ice-Cream,"Haagen-Dazs Vanilla Ice Cream, 14 Oz",Haagen-Dazs,4.99,4.953996073124302,14,Regular,2022-05-21,5,Spring,0,0,1,0.0,0.0,1.7900914121273581,1.7900914121273581,36,1,4.9978058174864675,4.9978058174864675
90001,Beverages,Soda,,Beverages/Soda,904766843,https://www.walmart.com/ip/Cola,"Coca-Cola Cola, 2 L",Coca-Cola,1.99,1.9171922902144678,2,Regular,2022-03-08,3,Spring,0,0,0,0.0,0.0,1.095273387402595,1.095273387402595,19,0,1.9838767648863906,1.9838767648863906
79936,Deli,Prepared Meals,,Deli/Prepared Meals,493369401,https://www.walmart.com/ip/Chicken-Alfredo,"Stouffer's Chicken Alfredo, 12 Oz",Stouffer's,4.99,5.02733485597114,12,Regular,2022-07-17,7,Summer,0,1,0,0.0,0.0,1.7900914121273581,1.7900914121273581,33,1,4.9978058174864675,4.9978058174864675
10001,Bakery,Pastries,,Bakery/Pastries,374767206,https://www.walmart.com/ip/Danish-Pastry,"Entenmann's Danish Pastry, 12 Oz",Entenmann's,4.99,5.0212378210466575,12,Regular,2022-04-01,4,Spring,0,0,0,0.0,0.0,1.7900914121273581,1.7900914121273581,32,1,4.9978058174864675,4.9978058174864675
60601,Deli,Cheese,,Deli/Cheese,245533906,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.609273516541642,8,Regular,2022-01-09,1,Winter,1,0,0,0.0,0.0,1.501852701754163,1.501852701754163,26,0,3.5000735392161566,3.5000735392161566
90001,Bakery,Cakes,,Bakery/Cakes,873630604,https://www.walmart.com/ip/Vanilla-Cake,"Duncan Hines Vanilla Cake, 15 Oz",Duncan Hines,5.99,5.864213184409111,15,Regular,2022-06-05,6,Summer,0,1,0,0.0,0.0,1.944480556245719,1.944480556245719,32,1,5.999656172492293,5.999656172492293
60601,Beverages,Soda,,Beverages/Soda,308354723,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,2.063138025257499,2,Regular,2022-12-13,12,Winter,1,0,0,0.0,0.0,1.095273387402595,1.095273387402595,27,0,1.9838767648863906,1.9838767648863906
90001,Snacks,Chips,,Snacks/Chips,981133768,https://www.walmart.com/ip/Potato-Chips,"Lay's Potato Chips, 8 Oz",Lay's,2.99,3.0490422061251468,8,Regular,2022-06-02,6,Summer,0,1,0,0.0,0.0,1.3837912309017721,1.3837912309017721,24,0,2.981544467359145,2.981544467359145
30301,Beverages,Juice,,Beverages/Juice,421199063,https://www.walmart.com/ip/Orange-Juice,"Tropicana Orange Juice, 64 Oz",Tropicana,3.99,3.975785346305946,64,Regular,2022-04-26,4,Spring,0,0,0,0.0,0.0,1.6074359097634274,1.6074359097634274,29,0,3.9752698886926394,3.9752698886926394
60601,Snacks,Chips,,Snacks/Chips,953190478,https://www.walmart.com/ip/Potato-Chips,"Lay's Potato Chips, 8 Oz",Lay's,2.99,3.0238687317921693,8,Regular,2022-01-14,1,Winter,1,0,0,0.0,0.0,1.3837912309017721,1.3837912309017721,24,0,2.981544467359145,2.981544467359145
60601,Snacks,Cookies,,Snacks/Cookies,180804133,https://www.walmart.com/ip/Chocolate-Chip-Cookies,"Chips Ahoy Chocolate Chip Cookies, 13 Oz",Chips Ahoy,4.29,4.3929457481598355,13,Regular,2022-02-20,2,Winter,1,0,0,0.0,0.0,1.665818245870208,1.665818245870208,40,1,4.151347281544071,4.151347281544071
10001,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,703594781,https://www.walmart.com/ip/Frozen-Burritos,"El Monterey Frozen Burritos, 10 Pack",El Monterey,7.49,7.577231538002845,10,Regular,2022-03-31,3,Spring,0,0,0,0.0,0.0,2.138889000323256,2.138889000323256,36,1,7.3254025293094545,7.3254025293094545
10001,Bakery,Pastries,,Bakery/Pastries,913609415,https://www.walmart.com/ip/Danish-Pastry,"Entenmann's Danish Pastry, 12 Oz",Entenmann's,4.99,4.8756980687926275,12,Regular,2022-03-29,3,Spring,0,0,0,0.0,0.0,1.7900914121273581,1.7900914121273581,32,1,4.9978058174864675,4.9978058174864675
10001,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,583365766,https://www.walmart.com/ip/Frozen-Pizza,"DiGiorno Frozen Pizza, 30 Oz",DiGiorno,6.99,7.072015818675549,30,Regular,2022-02-17,2,Winter,1,0,0,0.0,0.0,2.0781907597781832,2.0781907597781832,28,1,6.982086019661964,6.982086019661964
30301,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,366776801,https://www.walmart.com/ip/Almonds,"Blue Diamond Almonds, 6 Oz",Blue Diamond,5.99,5.9835311394967485,6,Regular,2022-03-09,3,Spring,0,0,0,0.0,0.0,1.944480556245719,1.944480556245719,26,1,5.999656172492293,5.999656172492293
90001,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,549831580,https://www.walmart.com/ip/Almonds,"Blue Diamond Almonds, 6 Oz",Blue Diamond,5.99,5.997287409801552,6,Regular,2022-08-08,8,Summer,0,1,0,0.0,0.0,1.944480556245719,1.944480556245719,26,1,5.999656172492293,5.999656172492293
79936,Beverages,Water,,Beverages/Water,147221143,https://www.walmart.com/ip/Spring-Water,"Poland Spring Spring Water, 24 Pack",Poland Spring,4.99,4.99731969910017,24,Regular,2022-08-13,8,Summer,0,1,0,0.0,0.0,1.7900914121273581,1.7900914121273581,35,1,4.9978058174864675,4.9978058174864675
79936,Snacks,Chips,,Snacks/Chips,628590729,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.474975701120174,10,Regular,2022-07-02,7,Summer,0,1,0,0.0,0.0,1.501852701754163,1.501852701754163,30,0,3.5000735392161566,3.5000735392161566
10001,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,724570906,https://www.walmart.com/ip/Mixed-Vegetables,"Birds Eye Mixed Vegetables, 16 Oz",Birds Eye,2.49,2.6091707497107066,16,Regular,2022-06-01,6,Summer,0,1,0,0.0,0.0,1.2499017362143359,1.2499017362143359,33,0,2.485406123329126,2.485406123329126
10001,Deli,Prepared Meals,,Deli/Prepared Meals,636727791,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.981628204015079,12,Regular,2022-04-10,4,Spring,0,0,0,0.0,0.0,1.7900914121273581,1.7900914121273581,33,1,4.9978058174864675,4.9978058174864675
79936,Snacks,Cookies,,Snacks/Cookies,455062431,https://www.walmart.com/ip/Chocolate-Chip-Cookies,"Chips Ahoy Chocolate Chip Cookies, 13 Oz",Chips Ahoy,4.29,4.178045387161683,13,Regular,2022-07-16,7,Summer,0,1,0,0.0,0.0,1.665818245870208,1.665818245870208,40,1,4.151347281544071,4.151347281544071
30301,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,196046435,https://www.walmart.com/ip/Sunflower-Seeds,"David Sunflower Seeds, 8 Oz",David,3.49,3.4506470144030272,8,Regular,2022-12-18,12,Winter,1,0,0,0.0,0.0,1.501852701754163,1.501852701754163,27,0,3.5000735392161566,3.5000735392161566
90001,Bakery,Cakes,,Bakery/Cakes,649724904,https://www.walmart.com/ip/Vanilla-Cake,"Duncan Hines Vanilla Cake, 15 Oz",Duncan Hines,5.99,6.0078694716810475,15,Regular,2022-10-28,10,Fall,0,0,0,0.0,0.0,1.944480556245719,1.944480556245719,32,1,5.999656172492293,5.999656172492293
60601,Snacks,Cookies,,Snacks/Cookies,575440524,https://www.walmart.com/ip/Chocolate-Chip-Cookies,"Chips Ahoy Chocolate Chip Cookies, 13 Oz",Chips Ahoy,4.29,4.4129214784297055,13,Regular,2022-06-24,6,Summer,0,1,0,0.0,0.0,1.665818245870208,1.665818245870208,40,1,4.151347281544071,4.151347281544071
79936,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,917379392,https://www.walmart.com/ip/Vanilla-Ice-Cream,"Haagen-Dazs Vanilla Ice Cream, 14 Oz",Haagen-Dazs,4.99,5.050309468494883,14,Summer Premium,2022-07-11,7,Summer,0,1,1,0.0,0.0,1.7900914121273581,1.7900914121273581,36,1,4.9978058174864675,5.497586399235114
10001,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",706998999,https://www.walmart.com/ip/Roasted-Red-Pepper-Hummus,"Marketside Roasted Red Pepper Hummus, 10 Oz",Marketside,2.67,2.5849464721252957,10,Regular,2022-01-02,1,Winter,1,0,0,0.0,0.0,1.3001916620664788,1.3001916620664788,43,0,2.6714230092452333,2.6714230092452333
79936,Snacks,Chips,,Snacks/Chips,747354633,https://www.walmart.com/ip/Potato-Chips,"Lay's Potato Chips, 8 Oz",Lay's,2.99,3.238518991667889,8,Regular,2022-01-27,1,Winter,1,0,0,0.0,0.0,1.3837912309017721,1.3837912309017721,24,0,2.981544467359145,2.981544467359145
90001,Bakery,Bread,,Bakery/Bread,134907255,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.5164775310977983,20,Regular,2022-03-05,3,Spring,0,0,0,0.0,0.0,1.2499017362143359,1.2499017362143359,25,0,2.485406123329126,2.485406123329126
60601,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,954137892,https://www.walmart.com/ip/Sunflower-Seeds,"David Sunflower Seeds, 8 Oz",David,3.49,3.6175390737999016,8,Regular,2022-08-11,8,Summer,0,1,0,0.0,0.0,1.501852701754163,1.501852701754163,27,0,3.5000735392161566,3.5000735392161566
90001,Beverages,Water,,Beverages/Water,625660444,https://www.walmart.com/ip/Spring-Water,"Poland Spring Spring Water, 24 Pack",Poland Spring,4.99,4.974828556642278,24,Regular,2022-02-18,2,Winter,1,0,0,0.0,0.0,1.7900914121273581,1.7900914121273581,35,1,4.9978058174864675,4.9978058174864675
79936,Bakery,Cakes,,Bakery/Cakes,845639940,https://www.walmart.com/ip/Chocolate-Cake,"Betty Crocker Chocolate Cake, 15 Oz",Betty Crocker,5.99,6.043335924470545,15,Regular,2022-07-30,7,Summer,0,1,0,0.0,0.0,1.944480556245719,1.944480556245719,35,1,5.999656172492293,5.999656172492293
30301,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,799767886,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,7.073946850451841,48,Regular,2022-05-21,5,Spring,0,0,1,0.0,0.0,2.0781907597781832,2.0781907597781832,34,1,6.982086019661964,6.982086019661964
60601,Beverages,Soda,,Beverages/Soda,519411830,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,2.1118194711754255,2,Regular,2022-11-12,11,Fall,0,0,0,0.0,0.0,1.095273387402595,1.095273387402595,27,0,1.9838767648863906,1.9838767648863906
10001,Deli,Cheese,,Deli/Cheese,803913679,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.5957368305378226,8,Regular,2022-11-06,11,Fall,0,0,0,0.0,0.0,1.501852701754163,1.501852701754163,26,0,3.5000735392161566,3.5000735392161566
60601,Deli,Prepared Meals,,Deli/Prepared Meals,235147322,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,5.077219700007298,12,Regular,2022-01-19,1,Winter,1,0,0,0.0,0.0,1.7900914121273581,1.7900914121273581,33,1,4.9978058174864675,4.9978058174864675
30301,Snacks,Cookies,,Snacks/Cookies,231170415,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.2584913268805895,12,Regular,2022-12-30,12,Winter,1,0,0,0.0,0.0,1.665818245870208,1.665818245870208,36,1,4.151347281544071,4.151347281544071
10001,Deli,Cheese,,Deli/Cheese,140748401,https://www.walmart.com/ip/Mozzarella-Cheese,"Sargento Mozzarella Cheese, 8 Oz",Sargento,3.49,3.432825395804394,8,Regular,2022-03-17,3,Spring,0,0,0,0.0,0.0,1.501852701754163,1.501852701754163,32,0,3.5000735392161566,3.5000735392161566
30301,Deli,Cheese,,Deli/Cheese,510674031,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.52326075103242,8,Regular,2022-03-22,3,Spring,0,0,0,0.0,0.0,1.501852701754163,1.501852701754163,26,0,3.5000735392161566,3.5000735392161566
10001,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",816092706,https://www.walmart.com/ip/Roasted-Red-Pepper-Hummus,"Marketside Roasted Red Pepper Hummus, 10 Oz",Marketside,2.67,2.7633128072341067,10,Regular,2022-06-26,6,Summer,0,1,0,0.0,0.0,1.3001916620664788,1.3001916620664788,43,0,2.6714230092452333,2.6714230092452333
79936,Bakery,Pastries,,Bakery/Pastries,261216964,https://www.walmart.com/ip/Danish-Pastry,"Entenmann's Danish Pastry, 12 Oz",Entenmann's,4.99,4.967727929922339,12,Regular,2022-03-28,3,Spring,0,0,0,0.0,0.0,1.7900914121273581,1.7900914121273581,32,1,4.9978058174864675,4.9978058174864675
